"""protein""","""ptms""","""reactionCount"""
"""P20849""","[""null:00162""]",9
"""P20849""","[""null:00039""]",12
"""P20849""",[],13
"""P20849""","[""null:00038"",""null:00039""]",10
"""P20849""","[""null:00037"",""null:00038"",""null:00039""]",13
"""P20849""","[""null:00037""]",13
"""P20849""","[""null:00038"",""null:00039"",""null:01914""]",11
"""P20849""","[""null:00037"",""null:00039""]",13
"""P20849""","[""null:00039"",""null:01914""]",11
"""P20851""",[],4
"""P20853""",[],14
"""P20908""","[""null:00038"",""null:00039"",""null:01914""]",7
"""P20908""","[""null:00037"",""null:00039""]",9
"""P20908""","[""null:00038"",""null:00039"",""null:00162""]",5
"""P20908""","[""null:00037""]",9
"""P20908""","[""null:00039"",""null:01914""]",7
"""P20908""","[""null:00162""]",5
"""P20908""","[""null:00039""]",8
"""P20908""","[""null:00039"",""null:00162""]",5
"""P20908""","[""null:01914""]",7
"""P20908""",[],7
"""P20908""","[""null:00038"",""null:00039""]",6
"""P20908""","[""null:00037"",""null:00038"",""null:00039""]",9
"""P20916""",[],4
"""P20929""",[],4
"""P20930""",[],3
"""P20933""",[],1
"""P20936""",[],10
"""P20963-1""","[""72:00048"",""83:00048"",""111:00048"",""123:00048"",""142:00048"",""153:00048""]",21
"""P20963-1""",[],16
"""P21108""",[],1
"""P21127""",[],2
"""P21217""",[],1
"""P21266""",[],1
"""P21281""",[],4
"""P21283""",[],4
"""P21333""","[""2152:00046""]",1
"""P21333""",[],5
"""P21359""",[],4
"""P21359""","[""null:01148""]",1
"""P21397""",[],4
"""P21399""",[],3
"""P21439""",[],1
"""P21452""",[],4
"""P21453""",[],4
"""P21462""",[],7
"""P21506""",[],1
"""P21549""","[""209:00128""]",1
"""P21549""",[],2
"""P21554""",[],4
"""P21579""",[],31
"""P21580""",[],12
"""P21583-1""",[],34
"""P21589""",[],4
"""P21673""",[],2
"""P21675""",[],22
"""P21695""",[],1
"""P21709""",[],2
"""P21728""",[],4
"""P21730""",[],5
"""P21731""",[],13
"""P21741""",[],1
"""P21754""",[],1
"""P21757""","[""375:00798"",""388:00798"",""419:00798"",""429:00798"",""439:00798"",""449:00798""]",2
"""P21781""",[],47
"""P21796""","[""null:01148""]",5
"""P21796""",[],4
"""P21802""","[""466:00048"",""586:00048"",""588:00048"",""656:00048"",""657:00048"",""733:00048""]",11
"""P21802""","[""null:00048""]",13
"""P21802""",[],12
"""P21802-1""","[""466:00048"",""586:00048"",""588:00048"",""656:00048"",""657:00048"",""733:00048"",""769:00048"",""779:00048""]",42
"""P21802-1""",[],8
"""P21802-17""","[""467:00048"",""587:00048"",""589:00048"",""657:00048"",""658:00048"",""734:00048""]",11
"""P21802-17""",[],4
"""P21802-18""",[],3
"""P21802-18""","[""465:00048"",""585:00048"",""587:00048"",""655:00048"",""656:00048"",""732:00048"",""768:00048"",""778:00048""]",30
"""P21802-3""",[],8
"""P21802-3""","[""467:00048"",""587:00048"",""589:00048"",""657:00048"",""658:00048"",""734:00048"",""770:00048"",""780:00048""]",42
"""P21802-5""","[""464:00048"",""584:00048"",""586:00048"",""654:00048"",""655:00048"",""731:00048"",""767:00048"",""778:00048""]",30
"""P21802-5""",[],3
"""P21810""","[""null:00814""]",15
"""P21810""",[],3
"""P21815""",[],2
"""P21817""",[],1
"""P21854""",[],1
"""P21860-1""","[""1054:00048"",""1197:00048"",""1199:00048"",""1222:00048"",""1224:00048"",""1260:00048"",""1262:00048"",""1276:00048"",""1289:00048"",""1328:00048""]",21
"""P21860-1""",[],8
"""P21912""",[],2
"""P21917""",[],4
"""P21918""",[],4
"""P21926""",[],3
"""P21941""",[],1
"""P21953""","[""292:00046""]",2
"""P21953""",[],4
"""P21964""",[],3
"""P22001""",[],1
"""P22033""",[],2
"""P22059""",[],2
"""P22061""",[],1
"""P22087""",[],2
"""P22090""",[],27
"""P22102""",[],3
"""P22105""",[],2
"""P22223""",[],2
"""P22234""",[],2
"""P22301""",[],6
"""P22303""",[],2
"""P22304""",[],2
"""P22307""",[],4
"""P22307-1""",[],3
"""P22309""",[],3
"""P22310""",[],4
"""P22314""",[],10
"""P22352""","[""73:00031""]",1
"""P22362""",[],4
"""P22392""",[],4
"""P22413""",[],1
"""P22415""",[],1
"""P22455""",[],9
"""P22455""","[""642:00048"",""643:00048"",""719:00048"",""754:00048"",""764:00048""]",43
"""P22459""",[],1
"""P22460""",[],1
"""P22466""",[],4
"""P22528""",[],4
"""P22531""",[],4
"""P22532""",[],4
"""P22557""","[""null:00128""]",1
"""P22570""",[],5
"""P22607""","[""577:00048"",""647:00048"",""648:00048"",""724:00048"",""760:00048"",""770:00048""]",12
"""P22607""","[""577:00048"",""647:00048"",""648:00048"",""724:00048""]",8
"""P22607""",[],9
"""P22607""","[""null:00048""]",12
"""P22607-1""",[],5
"""P22607-1""","[""577:00048"",""647:00048"",""648:00048"",""724:00048"",""760:00048"",""770:00048""]",41
"""P22607-2""",[],7
"""P22607-2""","[""579:00048"",""649:00048"",""650:00048"",""726:00048"",""762:00048"",""772:00048""]",42
"""P22612""",[],27
"""P22626""",[],8
"""P22680""",[],3
"""P22681""","[""700:00048"",""731:00048"",""774:00048""]",7
"""P22681""","[""null:00048""]",8
"""P22681""","[""371:00048""]",38
"""P22681""",[],27
"""P22681""","[""700:00048"",""731:00048"",""774:00048"",""null:01148""]",1
"""P22692""","[""null:00696""]",1
"""P22692""",[],3
"""P22694""",[],27
"""P22695""",[],1
"""P22732""",[],2
"""P22735""",[],5
"""P22736""","[""351:00046""]",2
"""P22736""",[],3
"""P22748""","[""284:00171""]",4
"""P22749""",[],2
"""P22760""",[],1
"""P22792""",[],1
"""P22830""",[],1
"""P22888""",[],4
"""P22891""",[],2
"""P22891""","[""47:00041"",""48:00041"",""51:00041"",""55:00041"",""57:00041"",""60:00041"",""61:00041"",""66:00041"",""67:00041"",""70:00041"",""73:00041"",""75:00041"",""80:00041""]",2
"""P22894""",[],7
"""P22897""",[],4
"""P23025""",[],18
"""P23083""",[],44
"""P23109""",[],1
"""P23141""",[],1
"""P23142""",[],4
"""P23193""",[],37
"""P23219""","[""529:00369""]",1
"""P23219""",[],3
"""P23229""",[],14
"""P23246""",[],1
"""P23246""","[""null:00048""]",1
"""P23258""",[],22
"""P23276""",[],1
"""P23280""",[],2
"""P23284""",[],3
"""P23297""",[],1
"""P23327""",[],1
"""P23327""","[""null:00696""]",1
"""P23352""",[],3
"""P23368""",[],1
"""P23378""",[],1
"""P23381""",[],1
"""P23396""",[],27
"""P23409""",[],2
"""P23415""",[],1
"""P23416""",[],1
"""P23434""","[""107:01774""]",2
"""P23434""",[],5
"""P23434""","[""107:00127""]",4
"""P23443""","[""371:00046"",""389:00047""]",5
"""P23443""",[],1
"""P23458""","[""null:00048""]",39
"""P23458""",[],50
"""P23458""","[""1022:00048"",""1023:00048""]",1
"""P23458""","[""1034:00048""]",9
"""P23458""","[""null:00696""]",3
"""P23467""",[],2
"""P23468""",[],6
"""P23471""",[],1
"""P23490""",[],4
"""P23497""","[""297:01149""]",2
"""P23497""",[],2
"""P23510""",[],1
"""P23511""",[],15
"""P23515""",[],3
"""P23526""",[],2
"""P23527""","[""21:00064""]",5
"""P23527""","[""121:01148""]",1
"""P23527""","[""120:01148""]",2
"""P23527""","[""6:00064""]",5
"""P23527""","[""null:00064""]",1
"""P23527""","[""13:00064""]",6
"""P23527""","[""16:00064""]",5
"""P23527""",[],119
"""P23528""","[""3:00046""]",2
"""P23528""",[],3
"""P23560""",[],31
"""P23582""",[],1
"""P23588""",[],11
"""P23588""","[""422:00046""]",1
"""P23634""",[],4
"""P23677""",[],1
"""P23743""",[],1
"""P23760""",[],1
"""P23763""",[],3
"""P23769""",[],2
"""P23771""",[],14
"""P23771""","[""null:01148""]",1
"""P23786""",[],1
"""P23919""",[],2
"""P23921""",[],4
"""P23945""",[],4
"""P23946""",[],3
"""P23975""",[],1
"""P24001""",[],1
"""P24043""",[],12
"""P24046""",[],1
"""P24071""",[],3
"""P24158""",[],4
"""P24298""","[""314:00128""]",2
"""P24311""",[],1
"""P24347""",[],4
"""P24385""",[],23
"""P24385""","[""286:00047""]",4
"""P24386""",[],22
"""P24387""",[],1
"""P24390""",[],9
"""P24394""",[],6
"""P24394""","[""null:00048""]",4
"""P24462""",[],3
"""P24522""",[],2
"""P24530""",[],4
"""P24534""",[],2
"""P24539""",[],4
"""P24557""",[],2
"""P24588""",[],9
"""P24592""",[],1
"""P24593""","[""null:00696""]",1
"""P24593""",[],3
"""P24723""",[],4
"""P24752""",[],3
"""P24821""",[],8
"""P24821""","[""null:00696""]",1
"""P24844""",[],7
"""P24844""","[""20:00046""]",5
"""P24844""","[""19:00047""]",1
"""P24844""","[""20:00046"",""19:00047""]",5
"""P24863""",[],11
"""P24864""",[],19
"""P24903""",[],14
"""P24928""","[""5:00046"",""7:00046""]",2
"""P24928""","[""2:00046"",""5:00046""]",36
"""P24928""","[""2:00046"",""5:00046"",""null:01148""]",11
"""P24928""","[""null:00046""]",1
"""P24928""","[""5:00046""]",35
"""P24928""","[""2:00046"",""7:00046""]",1
"""P24928""",[],47
"""P24941""","[""15:00048""]",2
"""P24941""","[""160:00047""]",21
"""P24941""","[""null:00696""]",2
"""P24941""",[],29
"""P25021""",[],4
"""P25024""",[],5
"""P25025""",[],5
"""P25054""","[""null:00696"",""null:01148""]",4
"""P25054""","[""null:01148""]",11
"""P25054""",[],2
"""P25054-1""","[""1501:00046"",""1505:00046""]",2
"""P25054-1""","[""1501:00046"",""1503:00046"",""1504:00046"",""1505:00046"",""1507:00046"",""1510:00046""]",1
"""P25054-1""","[""1501:00046"",""1504:00046"",""1505:00046"",""1507:00046"",""1510:00046""]",2
"""P25054-1""","[""1505:00046""]",2
"""P25054-1""",[],1
"""P25063""",[],1
"""P25067""","[""null:00038"",""null:00039""]",5
"""P25067""","[""null:00037"",""null:00038"",""null:00039""]",8
"""P25067""","[""null:00037""]",8
"""P25067""","[""null:00038"",""null:00039"",""null:01914""]",6
"""P25067""","[""null:00037"",""null:00039""]",8
"""P25067""","[""null:00039"",""null:01914""]",6
"""P25067""","[""null:00038"",""null:00039"",""null:00162""]",4
"""P25067""","[""null:00039"",""null:00162""]",4
"""P25067""","[""null:01914""]",6
"""P25067""","[""null:00162""]",4
"""P25067""","[""null:00039""]",7
"""P25067""",[],6
"""P25089""",[],4
"""P25090""",[],10
"""P25092""",[],2
"""P25098""","[""29:00046""]",2
"""P25098""",[],9
"""P25100""",[],7
"""P25101""",[],4
"""P25103""",[],19
"""P25105""",[],6
"""P25106""",[],4
"""P25116""",[],16
"""P25205""",[],15
"""P25208""",[],15
"""P25311""",[],1
"""P25325""",[],5
"""P25325""","[""248:00274""]",3
"""P25391""",[],13
"""P25398""",[],27
"""P25440""",[],5
"""P25445""",[],10
"""P25490""",[],5
"""P25685""","[""149:00046"",""151:00046"",""171:00046""]",1
"""P25685""",[],12
"""P25705""",[],5
"""P25713""",[],3
"""P25774""",[],11
"""P25786""",[],4
"""P25787""",[],6
"""P25788""",[],4
"""P25789""",[],4
"""P25791""",[],2
"""P25800""",[],2
"""P25815""",[],1
"""P25874""",[],4
"""P25929""",[],4
"""P25940""","[""null:00037"",""null:00039""]",9
"""P25940""","[""null:00037""]",9
"""P25940""","[""null:00038"",""null:00039"",""null:00162""]",5
"""P25940""","[""null:01914""]",7
"""P25940""","[""null:00039"",""null:00162""]",5
"""P25940""","[""null:00039"",""null:01914""]",7
"""P25940""","[""null:00162""]",5
"""P25940""","[""null:00039""]",8
"""P25940""",[],7
"""P25940""","[""null:00038"",""null:00039""]",6
"""P25940""","[""null:00037"",""null:00038"",""null:00039""]",9
"""P25940""","[""null:00038"",""null:00039"",""null:01914""]",7
"""P25942-1""",[],2
"""P25963""","[""32:00046"",""36:00046""]",9
"""P25963""","[""null:01148""]",1
"""P25963""",[],6
"""P26006""",[],7
"""P26010""",[],2
"""P26012""",[],3
"""P26022""",[],2
"""P26038""",[],5
"""P26045""",[],1
"""P26196""",[],1
"""P26232""",[],6
"""P26358""",[],5
"""P26368""",[],12
"""P26373""",[],20
"""P26374""",[],21
"""P26439""",[],5
"""P26440""",[],1
"""P26441""",[],3
"""P26572""",[],1
"""P26583""",[],2
"""P26599""",[],9
"""P26639""",[],1
"""P26640""",[],1
"""P26641""",[],2
"""P26651""",[],3
"""P26651""","[""60:00046"",""186:00046""]",2
"""P26678""","[""16:00046""]",3
"""P26678""",[],3
"""P26715""",[],1
"""P26717""",[],11
"""P26718""",[],12
"""P26842""",[],1
"""P26927""",[],4
"""P26951""",[],20
"""P26992""",[],4
"""P27037""",[],17
"""P27105""",[],4
"""P27144""",[],1
"""P27169""",[],1
"""P27338""",[],2
"""P27348""",[],7
"""P27352""",[],3
"""P27361""","[""202:00047"",""204:00048""]",43
"""P27361""",[],33
"""P27361-3""","[""204:00048""]",1
"""P27448""",[],33
"""P27449""",[],7
"""P27487""",[],4
"""P27539""",[],4
"""P27540""",[],6
"""P27544""",[],1
"""P27635""",[],20
"""P27658""","[""null:00039"",""null:00162""]",4
"""P27658""","[""null:01914""]",6
"""P27658""","[""null:00039""]",7
"""P27658""",[],6
"""P27658""","[""null:00038"",""null:00039""]",5
"""P27658""","[""null:00037"",""null:00038"",""null:00039""]",8
"""P27658""","[""null:00038"",""null:00039"",""null:00162""]",4
"""P27658""","[""null:00037""]",8
"""P27658""","[""null:00038"",""null:00039"",""null:01914""]",6
"""P27658""","[""null:00037"",""null:00039""]",8
"""P27658""","[""null:00039"",""null:01914""]",6
"""P27658""","[""null:00162""]",4
"""P27694""","[""449:01149"",""577:01149""]",1
"""P27694""",[],82
"""P27695""",[],20
"""P27707""",[],2
"""P27708""",[],3
"""P27797""",[],12
"""P27815""",[],2
"""P27824""",[],11
"""P27918""",[],3
"""P27918""","[""null:00812""]",2
"""P27930""",[],2
"""P27986""",[],106
"""P27987""",[],1
"""P28062""",[],4
"""P28065""",[],4
"""P28066""",[],6
"""P28067""",[],2
"""P28068""",[],2
"""P28070""",[],4
"""P28072""",[],4
"""P28074""",[],4
"""P28161""",[],1
"""P28221""",[],4
"""P28222""",[],4
"""P28223""",[],4
"""P28288""",[],2
"""P28289""",[],4
"""P28300""",[],3
"""P28328""",[],8
"""P28329""",[],1
"""P28330""",[],2
"""P28331""",[],4
"""P28332""",[],1
"""P28335""",[],4
"""P28336""",[],4
"""P28340""",[],37
"""P28347""",[],4
"""P28472""",[],2
"""P28476""",[],1
"""P28482""","[""185:00047"",""187:00048""]",49
"""P28482""",[],35
"""P28562""",[],1
"""P28566""",[],4
"""P28676""",[],1
"""P28702""",[],3
"""P28715""",[],10
"""P28749""","[""640:00046"",""964:00046"",""975:00046"",""369:00047""]",2
"""P28749""",[],11
"""P28799""",[],1
"""P28845""",[],1
"""P28906-1""",[],1
"""P28907""",[],1
"""P28908""",[],1
"""P29016""",[],2
"""P29017""",[],1
"""P29033""",[],3
"""P29074""",[],1
"""P29083""",[],25
"""P29084""",[],25
"""P29120""",[],4
"""P29122""",[],4
"""P29218""",[],3
"""P29274""",[],5
"""P29275""",[],4
"""P29317""",[],2
"""P29320""",[],2
"""P29322""",[],2
"""P29323""",[],14
"""P29350""",[],22
"""P29353""",[],21
"""P29353""","[""349:00048"",""350:00048""]",16
"""P29353""","[""349:00048"",""350:00048"",""427:00048""]",9
"""P29353""","[""427:00048""]",7
"""P29353""","[""null:00048""]",12
"""P29353-1""","[""139:00046"",""349:00048"",""350:00048"",""427:00048""]",2
"""P29353-1""","[""349:00048"",""350:00048"",""427:00048""]",5
"""P29353-1""",[],2
"""P29353-2""","[""317:00048""]",7
"""P29353-2""","[""239:00048"",""240:00048"",""317:00048""]",48
"""P29353-2""",[],15
"""P29353-2""","[""29:00046"",""239:00048"",""240:00048"",""317:00048""]",2
"""P29353-3""","[""272:00048""]",3
"""P29353-3""",[],12
"""P29353-3""","[""194:00048"",""195:00048"",""272:00048""]",18
"""P29371""",[],4
"""P29372""",[],7
"""P29373""","[""102:01149""]",4
"""P29374""",[],1
"""P29375""",[],2
"""P29400""","[""null:00038"",""null:00039"",""null:01914""]",7
"""P29400""","[""null:00037"",""null:00039""]",9
"""P29400""","[""null:00039"",""null:01914""]",7
"""P29400""","[""null:00162""]",5
"""P29400""","[""null:00039"",""null:00162""]",5
"""P29400""","[""null:01914""]",7
"""P29400""","[""null:00039""]",8
"""P29400""",[],9
"""P29400""","[""null:00038"",""null:00039""]",6
"""P29400""","[""null:00037"",""null:00038"",""null:00039""]",9
"""P29400""","[""null:00037""]",9
"""P29400""","[""null:00038"",""null:00039"",""null:00162""]",5
"""P29401""",[],4
"""P29459""",[],6
"""P29460""",[],9
"""P29466""",[],8
"""P29474""","[""1177:00046"",""2:00068"",""15:00115"",""26:00115""]",5
"""P29474""","[""2:00068"",""15:00115"",""26:00115""]",12
"""P29474""",[],2
"""P29474""","[""2:00068""]",4
"""P29475""",[],4
"""P29508""",[],1
"""P29536""",[],4
"""P29590""","[""65:01149"",""160:01149"",""490:01149""]",4
"""P29590""",[],9
"""P29597""","[""1054:00048""]",9
"""P29597""","[""null:00048""]",8
"""P29597""",[],36
"""P29597""","[""1054:00048"",""1055:00048""]",10
"""P29597""","[""null:00696""]",2
"""P29622""",[],1
"""P29692""",[],2
"""P29762""","[""null:01149""]",2
"""P29803""",[],4
"""P29965""",[],2
"""P29966""","[""159:00046"",""163:00046"",""167:00046"",""170:00046""]",1
"""P29966""",[],1
"""P29972""",[],6
"""P29973""",[],4
"""P29992""",[],25
"""P30038""",[],2
"""P30041""",[],2
"""P30043""",[],1
"""P30044-1""",[],2
"""P30044-2""",[],2
"""P30047""",[],2
"""P30048""",[],1
"""P30049""",[],4
"""P30050""",[],20
"""P30084""",[],5
"""P30085""",[],4
"""P30086""",[],7
"""P30101""",[],7
"""P30153""",[],83
"""P30154""",[],53
"""P30260""",[],28
"""P30273""","[""65:00048"",""76:00048""]",10
"""P30273""",[],11
"""P30279""",[],10
"""P30281""",[],11
"""P30291""","[""null:00696""]",1
"""P30291""","[""53:00046""]",1
"""P30291""",[],7
"""P30301""",[],2
"""P30304""","[""40:00046"",""116:00046"",""261:00046""]",1
"""P30304""","[""123:00046""]",3
"""P30304""","[""null:01148""]",1
"""P30304""",[],9
"""P30305""","[""50:00046"",""160:00046"",""321:00046"",""470:00046"",""69:00047""]",1
"""P30305""",[],6
"""P30307""","[""191:00046""]",1
"""P30307""","[""216:00046""]",4
"""P30307""",[],8
"""P30307""","[""122:00046"",""168:00046"",""214:00046"",""48:00047"",""67:00047"",""130:00047""]",1
"""P30307""","[""198:00046""]",4
"""P30411""",[],7
"""P30419""",[],3
"""P30443""",[],16
"""P30447""",[],16
"""P30450""",[],16
"""P30453""",[],17
"""P30455""",[],16
"""P30456""",[],16
"""P30457""",[],16
"""P30459""",[],17
"""P30460""",[],16
"""P30461""",[],16
"""P30462""",[],16
"""P30464""",[],16
"""P30466""",[],16
"""P30475""",[],16
"""P30479""",[],16
"""P30480""",[],16
"""P30481""",[],16
"""P30483""",[],16
"""P30484""",[],16
"""P30485""",[],16
"""P30486""",[],16
"""P30487""",[],16
"""P30488""",[],16
"""P30490""",[],16
"""P30491""",[],16
"""P30492""",[],16
"""P30493""",[],16
"""P30495""",[],16
"""P30498""",[],16
"""P30499""",[],16
"""P30501""",[],16
"""P30504""",[],20
"""P30505""",[],16
"""P30508""",[],16
"""P30510""",[],16
"""P30511""",[],16
"""P30512""",[],16
"""P30518""","[""null:00696""]",12
"""P30518""",[],12
"""P30519""",[],2
"""P30520""",[],1
"""P30530""",[],2
"""P30530""","[""772:00048"",""814:00048""]",3
"""P30531""",[],1
"""P30532""",[],4
"""P30536""",[],1
"""P30542""",[],4
"""P30550""",[],4
"""P30556""",[],19
"""P30559""",[],4
"""P30566""",[],2
"""P30613-1""",[],1
"""P30613-2""",[],1
"""P30622""",[],14
"""P30626""",[],3
"""P30679""",[],25
"""P30685""",[],16
"""P30711""",[],1
"""P30740""",[],1
"""P30793""",[],2
"""P30825""",[],1
"""P30837""",[],1
"""P30838""",[],1
"""P30872""",[],4
"""P30874""",[],4
"""P30876""",[],122
"""P30926""",[],8
"""P30939""",[],4
"""P30953""",[],1
"""P30954""",[],1
"""P30968""",[],4
"""P30988""",[],5
"""P30989""",[],4
"""P30990""",[],5
"""P31025""",[],1
"""P31040""",[],2
"""P31150""",[],20
"""P31151""",[],2
"""P31152""","[""186:00046""]",3
"""P31152""",[],1
"""P31153""",[],1
"""P31213""",[],1
"""P31321""",[],5
"""P31323""",[],27
"""P31327""",[],1
"""P31350""",[],2
"""P31358""","[""36:00105""]",1
"""P31371""",[],155
"""P31391""",[],4
"""P31431""",[],3
"""P31431""","[""null:00814""]",28
"""P31483""",[],1
"""P31513""",[],1
"""P31639""",[],2
"""P31641""",[],1
"""P31644""",[],2
"""P31645""",[],1
"""P31689""",[],3
"""P31749""","[""308:00047""]",1
"""P31749""",[],11
"""P31749""","[""315:00048"",""326:00048""]",1
"""P31749""","[""473:00046"",""308:00047""]",53
"""P31749""","[""473:00046""]",6
"""P31751""","[""474:00046""]",3
"""P31751""","[""309:00047""]",1
"""P31751""","[""474:00046"",""309:00047""]",34
"""P31751""",[],8
"""P31785""","[""null:00048""]",3
"""P31785""",[],23
"""P31930""",[],1
"""P31937""",[],2
"""P31939""",[],2
"""P31941""",[],2
"""P31943""",[],9
"""P31944""",[],2
"""P31946""",[],55
"""P31947""",[],10
"""P31948""",[],6
"""P31949""",[],1
"""P31994""",[],1
"""P31997""",[],5
"""P32004""","[""1204:00046"",""1248:00046""]",1
"""P32004""","[""1152:00046""]",2
"""P32004""",[],32
"""P32004""","[""null:00048""]",1
"""P32004""","[""1229:00048""]",1
"""P32004""","[""1181:00046""]",1
"""P32004""","[""1176:00048""]",7
"""P32019""",[],3
"""P32119""",[],2
"""P32119""","[""89:00047""]",1
"""P32121""","[""null:01148""]",1
"""P32121""",[],46
"""P32189""",[],1
"""P32238""",[],4
"""P32239""",[],5
"""P32241""",[],4
"""P32245""",[],4
"""P32246""",[],4
"""P32247""",[],4
"""P32248""",[],4
"""P32249""",[],4
"""P32297""",[],6
"""P32298-1""",[],1
"""P32302""",[],4
"""P32320""",[],4
"""P32321""",[],1
"""P32322""",[],1
"""P32418""",[],1
"""P32519""",[],3
"""P32745""",[],5
"""P32754""",[],1
"""P32780""",[],79
"""P32881""",[],13
"""P32926""",[],4
"""P32927""",[],13
"""P32927""","[""593:00048""]",1
"""P32927""","[""585:00046""]",3
"""P32927""","[""593:00048"",""628:00048""]",11
"""P32929""",[],8
"""P32942""",[],2
"""P32969""",[],20
"""P32970""",[],1
"""P32971""",[],1
"""P33032""",[],4
"""P33121""",[],3
"""P33151""","[""665:00046""]",1
"""P33151""",[],3
"""P33176""",[],5
"""P33240""",[],12
"""P33260""",[],4
"""P33261""",[],17
"""P33316-2""",[],1
"""P33402""",[],2
"""P33527""",[],3
"""P33681""",[],15
"""P33778""","[""121:01148""]",1
"""P33778""",[],119
"""P33778""","[""21:00064""]",5
"""P33778""","[""120:01148""]",2
