Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-418594	"G alpha (i) signalling events"	10	394	0.025380710659898477	0.27392612735279975	No	0.10769127434186587	28	433	0.06466512702078522	P01042,P04114,P22694,P47712,Q00722,Q01970,Q14643,Q14738,Q9NS28,Q9Y4H4	R-HSA-111870,R-HSA-111879,R-HSA-111881,R-HSA-111883,R-HSA-111898,R-HSA-111919,R-HSA-111924,R-HSA-111925,R-HSA-112037,R-HSA-169680,R-HSA-169683,R-HSA-177275,R-HSA-177284,R-HSA-201790,R-HSA-2187332,R-HSA-2395764,R-HSA-2395768,R-HSA-2395784,R-HSA-2404131,R-HSA-2404140,R-HSA-2423785,R-HSA-2424254,R-HSA-2429643,R-HSA-380073,R-HSA-392212,R-HSA-749454,R-HSA-749456,R-HSA-8951727
R-HSA-8941326	"RUNX2 regulates bone development"	1	26	0.038461538461538464	0.4083972010697061	No	0.13403344264181985	2	32	0.0625	P12931	R-HSA-8937820,R-HSA-8937844
R-HSA-418592	"ADP signalling through P2Y purinoceptor 1"	1	24	0.041666666666666664	0.3839912291978749	No	0.1300333935238258	1	25	0.04	P47712	R-HSA-428961
R-HSA-2995410	"Nuclear Envelope Reassembly"	1	13	0.07692307692307693	0.23071480939427014	No	0.09993170523182049	1	15	0.06666666666666667	P02545	R-HSA-2995376
R-HSA-1660517	"Synthesis of PIPs at the late endosome membrane"	1	11	0.09090909090909091	0.19901978376368867	No	0.09266858681496754	3	11	0.2727272727272727	Q9Y2I7	R-HSA-1675866,R-HSA-1675910,R-HSA-1676020
R-HSA-428157	"Sphingolipid metabolism"	1	90	0.011111111111111112	0.8384159294125793	No	0.2096039823531448	1	103	0.009708737864077669	A0FGR8	R-HSA-8857662
R-HSA-1660516	"Synthesis of PIPs at the early endosome membrane"	1	16	0.0625	0.2759320378396224	No	0.10791042949633525	2	16	0.125	Q9Y2I7	R-HSA-1676168,R-HSA-1676174
R-HSA-1483148	"Synthesis of PG"	1	8	0.125	0.14902460205048162	No	0.08103892593256118	1	8	0.125	O95674	R-HSA-1483165
R-HSA-177243	"Interactions of Rev with host cellular proteins"	1	36	0.027777777777777776	0.5167238377043047	No	0.15215780991688024	5	39	0.1282051282051282	P06748	R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736
R-HSA-1660514	"Synthesis of PIPs at the Golgi membrane"	1	18	0.05555555555555555	0.30459732001574724	No	0.11261786769812987	2	18	0.1111111111111111	Q9Y2I7	R-HSA-1675921,R-HSA-1676005
R-HSA-202670	"ERKs are inactivated"	1	13	0.07692307692307693	0.23071480939427014	No	0.10051610116884868	1	16	0.0625	Q14738	R-HSA-199959
R-HSA-5627123	"RHO GTPases activate PAKs"	6	21	0.2857142857142857	5.236333264546644E-6	Yes	3.90106828208725E-5	10	33	0.30303030303030304	O14974,P21333,P35579,P53667,Q14247,Q15746	R-HSA-2029460,R-HSA-419232,R-HSA-442832,R-HSA-445797,R-HSA-5668932,R-HSA-5668947,R-HSA-5668978,R-HSA-5668984,R-HSA-5669240,R-HSA-5669250
R-HSA-191647	"c-src mediated regulation of Cx43 function and closure of gap junctions"	1	3	0.3333333333333333	0.05870602505337896	No	0.052066653172342055	3	4	0.75	P12931	R-HSA-191636,R-HSA-191654,R-HSA-191656
R-HSA-193704	"p75 NTR receptor-mediated signalling"	4	97	0.041237113402061855	0.1341257167386024	No	0.07716112661796046	4	103	0.038834951456310676	Q15052,Q92974,Q96PE2,Q9NQC3	R-HSA-193655,R-HSA-193696,R-HSA-205039,R-HSA-9012761
R-HSA-2025928	"Calcineurin activates NFAT"	1	7	0.14285714285714285	0.13167887384714883	No	0.07785774683819514	1	7	0.14285714285714285	O95644	R-HSA-2025890
R-HSA-913531	"Interferon Signaling"	3	68	0.04411764705882353	0.15906831013281564	No	0.0846470650349626	2	79	0.02531645569620253	O43432,P46934,Q04637	R-HSA-1169399,R-HSA-1678842
R-HSA-430116	"GP1b-IX-V activation signalling"	3	10	0.3	0.0011609441433705348	Yes	0.003530217905351218	5	10	0.5	P07359,P12931,P21333	R-HSA-430073,R-HSA-430076,R-HSA-430096,R-HSA-443402,R-HSA-443439
R-HSA-168898	"Toll-Like Receptors Cascades"	6	152	0.039473684210526314	0.08907863954611162	No	0.06538284380478143	11	210	0.05238095238095238	P02671,P04114,Q02750,Q14738,Q8NFZ5,Q9UQ16	R-HSA-199959,R-HSA-2201293,R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275,R-HSA-8869667,R-HSA-8870678
R-HSA-445717	"Aquaporin-mediated transport"	1	50	0.02	0.6360160477089509	No	0.17044314947595987	3	51	0.058823529411764705	P22694	R-HSA-111925,R-HSA-432232,R-HSA-8951727
R-HSA-1236974	"ER-Phagosome pathway"	1	24	0.041666666666666664	0.3839912291978749	No	0.1294450071277904	3	26	0.11538461538461539	O75396	R-HSA-8863858,R-HSA-8863914,R-HSA-8951595
R-HSA-191650	"Regulation of gap junction activity"	1	3	0.3333333333333333	0.05870602505337896	No	0.0523784295386435	3	4	0.75	P12931	R-HSA-191636,R-HSA-191654,R-HSA-191656
R-HSA-1236975	"Antigen processing-Cross presentation"	1	115	0.008695652173913044	0.9028894206534442	No	0.21698471560865032	3	118	0.025423728813559324	O75396	R-HSA-8863858,R-HSA-8863914,R-HSA-8951595
R-HSA-187037	"Signaling by NTRK1 (TRKA)"	4	76	0.05263157894736842	0.06907198933135372	No	0.05623894213317872	7	105	0.06666666666666667	P12931,Q14738,Q9UQ16,Q9Y4H2	R-HSA-170991,R-HSA-177501,R-HSA-198211,R-HSA-198266,R-HSA-198295,R-HSA-198315,R-HSA-199959
R-HSA-203765	"eNOS activation and regulation"	1	15	0.06666666666666667	0.2611614728437861	No	0.10376815854326435	8	18	0.4444444444444444	P07900	R-HSA-1497784,R-HSA-1497796,R-HSA-1497810,R-HSA-202111,R-HSA-202127,R-HSA-202129,R-HSA-202137,R-HSA-202144
R-HSA-5696399	"Global Genome Nucleotide Excision Repair (GG-NER)"	2	84	0.023809523809523808	0.5056972141047048	No	0.15130298173012252	16	110	0.14545454545454545	P54727,Q13619	R-HSA-5689317,R-HSA-5689861,R-HSA-5690213,R-HSA-5690988,R-HSA-5690990,R-HSA-5690991,R-HSA-5690996,R-HSA-5691000,R-HSA-5691004,R-HSA-5691006,R-HSA-5696655,R-HSA-5696664,R-HSA-5696670,R-HSA-6782943,R-HSA-6790454,R-HSA-6790487
R-HSA-202433	"Generation of second messenger molecules"	3	52	0.057692307692307696	0.08897067509003787	No	0.06595338601201813	14	56	0.25	O43561,P16333,P50552	R-HSA-202212,R-HSA-202216,R-HSA-202241,R-HSA-202245,R-HSA-202248,R-HSA-202325,R-HSA-202331,R-HSA-202375,R-HSA-213406,R-HSA-213407,R-HSA-430180,R-HSA-430183,R-HSA-430190,R-HSA-430201
R-HSA-3000480	"Scavenging by Class A Receptors"	1	19	0.05263157894736842	0.31850356185335726	No	0.11546722801983025	2	53	0.03773584905660377	P04114	R-HSA-2173778,R-HSA-2187261
R-HSA-5696398	"Nucleotide Excision Repair"	2	109	0.01834862385321101	0.6464623297371757	No	0.17078526087028223	28	137	0.20437956204379562	P54727,Q13619	R-HSA-5689317,R-HSA-5689861,R-HSA-5690213,R-HSA-5690988,R-HSA-5690990,R-HSA-5690991,R-HSA-5690996,R-HSA-5691000,R-HSA-5691004,R-HSA-5691006,R-HSA-5696655,R-HSA-5696664,R-HSA-5696670,R-HSA-6781833,R-HSA-6781867,R-HSA-6782004,R-HSA-6782069,R-HSA-6782131,R-HSA-6782138,R-HSA-6782141,R-HSA-6782204,R-HSA-6782208,R-HSA-6782211,R-HSA-6782224,R-HSA-6782227,R-HSA-6782943,R-HSA-6790454,R-HSA-6790487
R-HSA-500657	"Presynaptic function of Kainate receptors"	2	21	0.09523809523809523	0.06778016247579255	No	0.05549035279611588	1	21	0.047619047619047616	Q00722,Q01970	R-HSA-500717
R-HSA-418360	"Platelet calcium homeostasis"	3	28	0.10714285714285714	0.019583482329525448	Yes	0.02778989397237421	3	28	0.10714285714285714	Q13586,Q14643,Q96D31	R-HSA-139854,R-HSA-434700,R-HSA-434798
R-HSA-879518	"Transport of organic anions"	1	12	0.08333333333333333	0.2150264772557149	No	0.09738281188784656	3	12	0.25	P02768	R-HSA-194079,R-HSA-194083,R-HSA-194130
R-HSA-2871809	"FCERI mediated Ca+2 mobilization"	4	114	0.03508771929824561	0.19957917527501934	No	0.09178178122215395	8	124	0.06451612903225806	O43561,O95644,P07948,Q14643	R-HSA-169680,R-HSA-169683,R-HSA-2730833,R-HSA-2730847,R-HSA-2730858,R-HSA-2730867,R-HSA-2730885,R-HSA-2730888
R-HSA-181438	"Toll Like Receptor 2 (TLR2) Cascade"	3	95	0.031578947368421054	0.3003700241231152	No	0.11417125916924532	8	141	0.05673758865248227	Q02750,Q14738,Q8NFZ5	R-HSA-199959,R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275
R-HSA-4086398	"Ca2+ pathway"	4	51	0.0784313725490196	0.02045788561246631	Yes	0.028756839209976227	5	58	0.08620689655172414	O95644,Q00722,Q01970,Q14643	R-HSA-169680,R-HSA-398040,R-HSA-398193,R-HSA-4420052,R-HSA-4551451
R-HSA-76009	"Platelet Aggregation (Plug Formation)"	6	37	0.16216216216216217	1.2002332247917913E-4	Yes	6.386955374784889E-4	20	45	0.4444444444444444	P02671,P02751,P07359,P12931,Q7LDG7,Q9Y490	R-HSA-354066,R-HSA-354073,R-HSA-354077,R-HSA-354087,R-HSA-354097,R-HSA-354124,R-HSA-354149,R-HSA-354165,R-HSA-354173,R-HSA-372693,R-HSA-372697,R-HSA-372705,R-HSA-377640,R-HSA-377641,R-HSA-377643,R-HSA-377644,R-HSA-429415,R-HSA-429441,R-HSA-429529,R-HSA-432096
R-HSA-8953897	"Cellular responses to external stimuli"	7	362	0.019337016574585635	0.597180156403458	No	0.1650831972247036	20	432	0.046296296296296294	O14618,O95819,P07900,P49841,Q8N4C8,Q8NCE2,Q9UKE5	R-HSA-3225851,R-HSA-3299753,R-HSA-3371435,R-HSA-3371503,R-HSA-3371586,R-HSA-3697860,R-HSA-3780958,R-HSA-3780979,R-HSA-5082409,R-HSA-5324617,R-HSA-5324632,R-HSA-5618073,R-HSA-5618085,R-HSA-5618098,R-HSA-5618099,R-HSA-5618105,R-HSA-5618107,R-HSA-5618110,R-HSA-5679206,R-HSA-8951723
R-HSA-912631	"Regulation of signaling by CBL"	2	18	0.1111111111111111	0.05176063133294795	No	0.051075060057014864	2	19	0.10526315789473684	P06241,P07948	R-HSA-879917,R-HSA-912629
R-HSA-76002	"Platelet activation, signaling and aggregation"	27	259	0.10424710424710425	4.532152431124814E-12	Yes	6.752907122375973E-10	56	281	0.199288256227758	O15439,O43561,P01042,P02671,P02751,P02765,P02768,P06241,P07359,P07948,P07996,P08567,P12931,P18206,P21333,P21731,P25116,P30273,P47712,P49407,Q14643,Q7LDG7,Q8WZ42,Q96C24,Q9NXH8,Q9UNF1,Q9Y490	R-HSA-114552,R-HSA-114558,R-HSA-114600,R-HSA-114697,R-HSA-139842,R-HSA-139854,R-HSA-139941,R-HSA-354066,R-HSA-354073,R-HSA-354077,R-HSA-354087,R-HSA-354097,R-HSA-354124,R-HSA-354149,R-HSA-354165,R-HSA-354173,R-HSA-372693,R-HSA-372697,R-HSA-372705,R-HSA-377640,R-HSA-377641,R-HSA-377643,R-HSA-377644,R-HSA-391939,R-HSA-392831,R-HSA-396941,R-HSA-396996,R-HSA-397835,R-HSA-397891,R-HSA-418091,R-HSA-418170,R-HSA-418172,R-HSA-418176,R-HSA-428749,R-HSA-428750,R-HSA-428752,R-HSA-428909,R-HSA-428917,R-HSA-428918,R-HSA-428961,R-HSA-429157,R-HSA-429415,R-HSA-429441,R-HSA-429529,R-HSA-430073,R-HSA-430076,R-HSA-430096,R-HSA-432096,R-HSA-434836,R-HSA-443402,R-HSA-443439,R-HSA-453183,R-HSA-453200,R-HSA-481007,R-HSA-481044,R-HSA-482772
R-HSA-195721	"Signaling by WNT"	6	241	0.024896265560165973	0.35908933732174964	No	0.12385257236328864	21	323	0.06501547987616099	O95644,P49841,Q00722,Q01970,Q14643,Q14738	R-HSA-1504186,R-HSA-169680,R-HSA-195251,R-HSA-195275,R-HSA-195280,R-HSA-195283,R-HSA-195287,R-HSA-195300,R-HSA-195304,R-HSA-195318,R-HSA-201677,R-HSA-201685,R-HSA-201691,R-HSA-2130279,R-HSA-2130286,R-HSA-398040,R-HSA-398193,R-HSA-4420052,R-HSA-4551451,R-HSA-5229343,R-HSA-5323526
R-HSA-5627117	"RHO GTPases Activate ROCKs"	3	19	0.15789473684210525	0.006976152674079694	Yes	0.013157553777694612	5	25	0.2	O14974,P35579,P53667	R-HSA-3928608,R-HSA-419083,R-HSA-419087,R-HSA-419197,R-HSA-419232
R-HSA-1793185	"Chondroitin sulfate/dermatan sulfate metabolism"	1	50	0.02	0.6360160477089509	No	0.17013714741226874	1	69	0.014492753623188406	Q8NET6	R-HSA-1971483
R-HSA-76005	"Response to elevated platelet cytosolic Ca2+"	15	133	0.11278195488721804	1.1758628870595089E-7	Yes	1.3477197705528217E-6	4	136	0.029411764705882353	O15439,P01042,P02671,P02751,P02765,P02768,P07996,P08567,P18206,P21333,Q8WZ42,Q96C24,Q9NXH8,Q9UNF1,Q9Y490	R-HSA-429157,R-HSA-481007,R-HSA-481044,R-HSA-482772
R-HSA-9007101	"Rab regulation of trafficking"	8	122	0.06557377049180328	0.003616798557056322	Yes	0.00869198362905471	10	136	0.07352941176470588	P48553,P61006,Q14C86,Q3MII6,Q5VZ89,Q68D51,Q8TC07,Q96Q42	R-HSA-8854182,R-HSA-8854329,R-HSA-8854588,R-HSA-8854612,R-HSA-8875320,R-HSA-8876188,R-HSA-8876190,R-HSA-8876191,R-HSA-8877311,R-HSA-8877475
R-HSA-1257604	"PIP3 activates AKT signaling"	7	211	0.03317535545023697	0.13671178653669303	No	0.0777483060838445	5	273	0.018315018315018316	P06241,P12931,P46934,P49840,P49841,Q14738,Q9Y4H2	R-HSA-198371,R-HSA-2316434,R-HSA-6807106,R-HSA-6807134,R-HSA-8857925
R-HSA-166166	"MyD88-independent TLR4 cascade "	3	99	0.030303030303030304	0.3222882054163143	No	0.11627346878215698	8	144	0.05555555555555555	Q02750,Q14738,Q8NFZ5	R-HSA-199959,R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275
R-HSA-1566977	"Fibronectin matrix formation"	1	6	0.16666666666666666	0.11398132424238161	No	0.0735204212645665	2	6	0.3333333333333333	P02751	R-HSA-202723,R-HSA-2545196
R-HSA-6806003	"Regulation of TP53 Expression and Degradation"	1	37	0.02702702702702703	0.5264049357759679	No	0.1537928145698416	1	49	0.02040816326530612	Q8WZ73	R-HSA-6804441
R-HSA-453279	"Mitotic G1-G1/S phases"	2	97	0.020618556701030927	0.5831739903697387	No	0.16241668143007676	1	113	0.008849557522123894	P07948,P12931	R-HSA-8942607
R-HSA-6782210	"Gap-filling DNA repair synthesis and ligation in TC-NER"	1	64	0.015625	0.725968638177265	No	0.18714416451282437	2	65	0.03076923076923077	Q13619	R-HSA-6782208,R-HSA-6782227
R-HSA-3371556	"Cellular response to heat stress"	2	88	0.022727272727272728	0.5305063094206033	No	0.15408467856465866	5	100	0.05	P07900,P49841	R-HSA-3371435,R-HSA-3371586,R-HSA-5082409,R-HSA-5324617,R-HSA-5324632
R-HSA-1489509	"DAG and IP3 signaling"	2	32	0.0625	0.13682222806172273	No	0.07751525468135623	6	37	0.16216216216216217	P22694,Q14643	R-HSA-111919,R-HSA-111924,R-HSA-111925,R-HSA-169680,R-HSA-169683,R-HSA-8951727
R-HSA-193648	"NRAGE signals death through JNK"	3	59	0.05084745762711865	0.11777289194176599	No	0.07311733708051306	1	62	0.016129032258064516	Q15052,Q92974,Q96PE2	R-HSA-205039
R-HSA-202733	"Cell surface interactions at the vascular wall"	8	223	0.03587443946188341	0.08403575733141644	No	0.06323902950697499	7	226	0.030973451327433628	P02751,P04114,P06241,P07948,P12931,P14209,P16150,P30273	R-HSA-114577,R-HSA-202723,R-HSA-203130,R-HSA-204465,R-HSA-210291,R-HSA-2870221,R-HSA-8867097
R-HSA-166058	"MyD88:Mal cascade initiated on plasma membrane"	3	95	0.031578947368421054	0.3003700241231152	No	0.1144632572745375	8	141	0.05673758865248227	Q02750,Q14738,Q8NFZ5	R-HSA-199959,R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275
R-HSA-5357801	"Programmed Cell Death"	5	121	0.04132231404958678	0.09973220402684146	No	0.06816558899082284	5	131	0.03816793893129771	P02545,P35611,Q15149,Q9UDY2,Q9UJU6	R-HSA-201608,R-HSA-201637,R-HSA-202966,R-HSA-264865,R-HSA-351871
R-HSA-8934903	"Receptor Mediated Mitophagy"	1	11	0.09090909090909091	0.19901978376368867	No	0.09354557659555082	1	14	0.07142857142857142	P12931	R-HSA-8948143
R-HSA-453274	"Mitotic G2-G2/M phases"	6	138	0.043478260869565216	0.06231090107408399	No	0.05215912505639615	15	164	0.09146341463414634	O14974,P07900,P61006,Q14008,Q8TEP8,Q9NXR1	R-HSA-2562526,R-HSA-2574840,R-HSA-2574845,R-HSA-3000310,R-HSA-3000319,R-HSA-3002811,R-HSA-380272,R-HSA-380283,R-HSA-380294,R-HSA-380303,R-HSA-380311,R-HSA-380455,R-HSA-8852362,R-HSA-8853405,R-HSA-8853419
R-HSA-5655302	"Signaling by FGFR1 in disease"	2	38	0.05263157894736842	0.17896443769209602	No	0.0897835057781896	8	64	0.125	Q32MZ4,Q92614	R-HSA-1839031,R-HSA-1839039,R-HSA-1839065,R-HSA-1839080,R-HSA-1839091,R-HSA-1839094,R-HSA-1839098,R-HSA-1839100
R-HSA-8863795	"Downregulation of ERBB2 signaling"	2	29	0.06896551724137931	0.11671247340808599	No	0.07337619636204562	3	45	0.06666666666666667	P07900,Q05209	R-HSA-1918092,R-HSA-1918095,R-HSA-8863804
R-HSA-68882	"Mitotic Anaphase"	6	137	0.043795620437956206	0.06060908673907317	No	0.052200889734808686	3	144	0.020833333333333332	O00139,P02545,Q14008,Q14738,Q7L7X3,Q9NXR1	R-HSA-2467809,R-HSA-2467811,R-HSA-2995376
R-HSA-2262752	"Cellular responses to stress"	6	296	0.02027027027027027	0.5515287317986503	No	0.15712768840917568	19	354	0.05367231638418079	O14618,O95819,P07900,P49841,Q8N4C8,Q9UKE5	R-HSA-3225851,R-HSA-3299753,R-HSA-3371435,R-HSA-3371503,R-HSA-3371586,R-HSA-3697860,R-HSA-3780958,R-HSA-3780979,R-HSA-5082409,R-HSA-5324617,R-HSA-5324632,R-HSA-5618073,R-HSA-5618085,R-HSA-5618098,R-HSA-5618099,R-HSA-5618105,R-HSA-5618107,R-HSA-5618110,R-HSA-8951723
R-HSA-5689896	"Ovarian tumor domain proteases"	2	38	0.05263157894736842	0.17896443769209602	No	0.09008682843284563	2	60	0.03333333333333333	Q8NFZ5,Q96JH7	R-HSA-5690845,R-HSA-8940100
R-HSA-5635838	"Activation of SMO"	1	10	0.1	0.1826883004449068	No	0.0913441502224534	1	12	0.08333333333333333	P49407	R-HSA-5632667
R-HSA-8939211	"ESR-mediated signaling"	1	102	0.00980392156862745	0.873432248195144	No	0.2151097602992999	2	114	0.017543859649122806	P07900	R-HSA-8939203,R-HSA-8939204
R-HSA-8863678	"Neurodegenerative Diseases"	1	18	0.05555555555555555	0.30459732001574724	No	0.113746868878061	1	28	0.03571428571428571	P02545	R-HSA-8868344
R-HSA-202403	"TCR signaling"	4	81	0.04938271604938271	0.08269414933550068	No	0.06254532107101321	16	102	0.1568627450980392	O43561,P16333,P50552,Q12913	R-HSA-202212,R-HSA-202214,R-HSA-202216,R-HSA-202233,R-HSA-202241,R-HSA-202245,R-HSA-202248,R-HSA-202325,R-HSA-202331,R-HSA-202375,R-HSA-213406,R-HSA-213407,R-HSA-430180,R-HSA-430183,R-HSA-430190,R-HSA-430201
R-HSA-203615	"eNOS activation"	1	11	0.09090909090909091	0.19901978376368867	No	0.09209300553040252	8	14	0.5714285714285714	P07900	R-HSA-1497784,R-HSA-1497796,R-HSA-1497810,R-HSA-202111,R-HSA-202127,R-HSA-202129,R-HSA-202137,R-HSA-202144
R-HSA-8854518	"AURKA Activation by TPX2"	4	72	0.05555555555555555	0.05908602742393909	No	0.05178716521274661	2	73	0.0273972602739726	P07900,Q14008,Q8TEP8,Q9NXR1	R-HSA-8853405,R-HSA-8853419
R-HSA-2500257	"Resolution of Sister Chromatid Cohesion"	5	107	0.04672897196261682	0.06697260243888126	No	0.05543843201885171	3	113	0.02654867256637168	O00139,Q14008,Q14738,Q7L7X3,Q9NXR1	R-HSA-1638803,R-HSA-1638821,R-HSA-2468287
R-HSA-3299685	"Detoxification of Reactive Oxygen Species"	1	35	0.02857142857142857	0.5068458167726458	No	0.15104005339824847	5	41	0.12195121951219512	O14618	R-HSA-3299753,R-HSA-3697860,R-HSA-3780958,R-HSA-3780979,R-HSA-8951723
R-HSA-983695	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	5	96	0.052083333333333336	0.046220599729899	Yes	0.04717033808051337	8	101	0.07920792079207921	P16333,Q13586,Q14643,Q96D31,Q9UN19	R-HSA-1112666,R-HSA-1168376,R-HSA-169680,R-HSA-169683,R-HSA-2089927,R-HSA-2089943,R-HSA-434700,R-HSA-434798
R-HSA-68877	"Mitotic Prometaphase"	7	183	0.03825136612021858	0.0791056207852956	No	0.060756378850562086	6	197	0.030456852791878174	O00139,P07900,Q14008,Q14738,Q7L7X3,Q8TEP8,Q9NXR1	R-HSA-1638803,R-HSA-1638821,R-HSA-2468287,R-HSA-375302,R-HSA-380316,R-HSA-380508
R-HSA-2672351	"Stimuli-sensing channels"	1	102	0.00980392156862745	0.873432248195144	No	0.21404836345571784	1	104	0.009615384615384616	P27105	R-HSA-8863494
R-HSA-68875	"Mitotic Prophase"	4	111	0.036036036036036036	0.1873735891074495	No	0.0903516659450161	9	154	0.05844155844155844	O43768,P02545,P56211,Q8TD19	R-HSA-2168079,R-HSA-2430535,R-HSA-2430552,R-HSA-2980720,R-HSA-2984220,R-HSA-2984226,R-HSA-2984258,R-HSA-2990880,R-HSA-5244669
R-HSA-1266695	"Interleukin-7 signaling"	1	15	0.06666666666666667	0.2611614728437861	No	0.10517043095601117	5	35	0.14285714285714285	P52333	R-HSA-1295516,R-HSA-1295519,R-HSA-449958,R-HSA-451895,R-HSA-6785165
R-HSA-162906	"HIV Infection"	4	188	0.02127659574468085	0.5261227487267925	No	0.15431553063049622	9	195	0.046153846153846156	O75351,P06241,P06748,Q6VY07	R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736,R-HSA-182279,R-HSA-182286,R-HSA-200908,R-HSA-3159232
R-HSA-162909	"Host Interactions of HIV factors"	3	85	0.03529411764705882	0.24613600813702496	No	0.10215672761118864	8	89	0.0898876404494382	P06241,P06748,Q6VY07	R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736,R-HSA-182279,R-HSA-182286,R-HSA-200908
R-HSA-111933	"Calmodulin induced events"	1	26	0.038461538461538464	0.4083972010697061	No	0.13462651097209338	4	29	0.13793103448275862	P22694	R-HSA-111919,R-HSA-111924,R-HSA-111925,R-HSA-8951727
R-HSA-212436	"Generic Transcription Pathway"	5	966	0.005175983436853002	0.9999862427207257	No	0.2317230951250204	18	1104	0.016304347826086956	P06748,P11413,P12931,P49841,Q8WZ73	R-HSA-6801675,R-HSA-6804441,R-HSA-70377,R-HSA-8869542,R-HSA-8869543,R-HSA-8869549,R-HSA-8869568,R-HSA-8937682,R-HSA-8937728,R-HSA-8937792,R-HSA-8937807,R-HSA-8937814,R-HSA-8937820,R-HSA-8937844,R-HSA-9008476,R-HSA-9008478,R-HSA-9008479,R-HSA-9008480
R-HSA-111931	"PKA-mediated phosphorylation of CREB"	1	18	0.05555555555555555	0.30459732001574724	No	0.11317955282380633	4	19	0.21052631578947367	P22694	R-HSA-111919,R-HSA-111924,R-HSA-111925,R-HSA-8951727
R-HSA-5628897	"TP53 Regulates Metabolic Genes"	1	84	0.011904761904761904	0.8174468274941639	No	0.20609065532424775	1	89	0.011235955056179775	P11413	R-HSA-70377
R-HSA-194840	"Rho GTPase cycle"	12	141	0.0851063829787234	3.568019137756284E-5	Yes	2.1265394061027455E-4	2	141	0.014184397163120567	O43182,Q07960,Q13459,Q15052,Q15311,Q5T5U3,Q8N392,Q92619,Q92974,Q96P48,Q96PE2,Q9NRY4	R-HSA-194913,R-HSA-194922
R-HSA-2404192	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	1	51	0.0196078431372549	0.6433173488124718	No	0.17025627881537886	6	70	0.08571428571428572	Q9Y4H2	R-HSA-109699,R-HSA-109817,R-HSA-2428922,R-HSA-2428926,R-HSA-74736,R-HSA-74737
R-HSA-2168880	"Scavenging of heme from plasma"	1	11	0.09090909090909091	0.19901978376368867	No	0.0932514081156906	1	12	0.08333333333333333	P02768	R-HSA-2168887
R-HSA-5687128	"MAPK6/MAPK4 signaling"	1	33	0.030303030303030304	0.4864829830056242	No	0.14914807503670371	1	51	0.0196078431372549	P22694	R-HSA-5687088
R-HSA-2555396	"Mitotic Metaphase and Anaphase"	6	138	0.043478260869565216	0.06231090107408399	No	0.05186773329630455	3	147	0.02040816326530612	O00139,P02545,Q14008,Q14738,Q7L7X3,Q9NXR1	R-HSA-2467809,R-HSA-2467811,R-HSA-2995376
R-HSA-3858494	"Beta-catenin independent WNT signaling"	4	90	0.044444444444444446	0.11023717013462653	No	0.0726784882745989	5	102	0.049019607843137254	O95644,Q00722,Q01970,Q14643	R-HSA-169680,R-HSA-398040,R-HSA-398193,R-HSA-4420052,R-HSA-4551451
R-HSA-430039	"mRNA decay by 5' to 3' exoribonuclease"	1	15	0.06666666666666667	0.2611614728437861	No	0.10349217939820247	1	15	0.06666666666666667	Q6P2E9	R-HSA-429860
R-HSA-446728	"Cell junction organization"	6	88	0.06818181818181818	0.00938437251555202	Yes	0.01645025299785001	12	88	0.13636363636363635	O00501,P21333,P50552,Q13418,Q15052,Q15149	R-HSA-420019,R-HSA-430347,R-HSA-432897,R-HSA-432909,R-HSA-432946,R-HSA-432952,R-HSA-432956,R-HSA-446077,R-HSA-446083,R-HSA-446089,R-HSA-446364,R-HSA-446391
R-HSA-193634	"Axonal growth inhibition (RHOA activation)"	1	8	0.125	0.14902460205048162	No	0.08347618686286377	3	8	0.375	Q9NQC3	R-HSA-193655,R-HSA-193696,R-HSA-9012761
R-HSA-9010642	"ROBO receptors bind AKAP5"	1	9	0.1111111111111111	0.16602546966581366	No	0.08589512145904943	1	10	0.1	P22694	R-HSA-9010641
R-HSA-8853659	"RET signaling"	4	35	0.11428571428571428	0.005804674853598146	Yes	0.01153195404248165	4	37	0.10810810810810811	P12931,P22694,Q99704,Q9Y4H2	R-HSA-8854908,R-HSA-8855617,R-HSA-8855747,R-HSA-8855915
R-HSA-5357905	"Regulation of TNFR1 signaling"	1	23	0.043478260869565216	0.37141509433406017	No	0.12663809852580085	2	28	0.07142857142857142	Q9NQC7	R-HSA-5357831,R-HSA-5357928
